Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,zipcode,pop2016,pop2010,pop2000,cost_living_index_US_avg__100,land_area_sqmi,water_area_sqmi,pop_density_people_per_mile,median_house_value,median_monthly_owner_costs_with_mortgage,median_gross_rent,median_asking_price_for_vacant_for-sale_homecondo,Number_of_Homes,Count_of_Abnb,Density_of_Abnb
1,1,2,0,4,57,85,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,2,17,41,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,3,0,6,5,249,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,168,85,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,4,3,90,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,4,16,85,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,16,99,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,3,50,1,30315,34193,33857,40288,96.4,11.3,0.0,3022,101446,1177,824,156424,13677.2,15,0.10967157
1,1,1,0,3,20,67,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,6,119,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,2,1,0,4,17,73,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,50,60,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,29,65,0,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,2,2,0,3,73,130,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,42,44,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
2,2,3,0,4,14,115,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,2,2,0,4,111,125,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,3,3,0,7,23,98,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,3,5,55,1,30315,34193,33857,40288,96.4,11.3,0.0,3022,101446,1177,824,156424,13677.2,15,0.10967157
1,1,1,0,2,10,65,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,6,0,10,7,89,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,1,0,2,116,68,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,3,3,0,6,38,105,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,5,13,150,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
2,2,4,0,6,4,149,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,3,149,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,56,50,1,30315,34193,33857,40288,96.4,11.3,0.0,3022,101446,1177,824,156424,13677.2,15,0.10967157
1,1,1,0,2,72,95,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,4,49,63,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,2,2,0,5,9,71,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,2,8,54,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,4,115,55,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,3,5,70,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,3,38,98,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,3,0,4,16,249,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,5,2,4,35,1,30032,49422,47222,59912,95.0,13.6,0.0,3624,99004,1122,919,124282,19768.8,2,0.010116952
1,1,1,0,4,82,59,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,12,100,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,35,58,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,4,4,235,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,3,3,0,7,30,230,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,45,75,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,3,6,0,8,24,150,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,3,7,105,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,1,1,0,2,3,65,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,15,80,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,2,2,0,4,69,189,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,5,0,8,59,150,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,28,89,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,4,9,45,0,30305,23394,22999,21380,100.4,6.4,0.0,3635,549848,2733,1237,789677,9357.6,26,0.277849021
1,1,1,0,1,15,51,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,4,148,99,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,9,99,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,1,0,2,10,45,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,1,0,4,110,65,0,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,20,58,0,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
2,2,2,0,6,20,189,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,35,75,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,4,4,0,10,70,500,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,5,110,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,7,0,6,14,185,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,21,40,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
2,2,2,0,6,5,169,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,4,9,60,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,9,75,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,2,0,5,8,97,0,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,10,55,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,11,99,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,3,3,0,6,39,108,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,174,45,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,2,2,0,4,17,125,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,2,0,4,85,79,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,2,0,2,10,79,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,2,2,0,3,28,45,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,5,1,32,65,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,3,98,125,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,2,2,0,4,13,145,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,3,48,100,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,2,2,0,5,27,129,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,2,1,0,6,5,50,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,31,75,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
2,2,2,0,4,3,289,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,44,57,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,2,2,0,5,3,120,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,64,90,0,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,1,0,2,12,99,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,2,2,0,4,10,95,1,30305,23394,22999,21380,100.4,6.4,0.0,3635,549848,2733,1237,789677,9357.6,26,0.277849021
1,1,1,0,2,19,88,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,2,2,0,4,34,90,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,4,5,0,9,13,499,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,5,30,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,2,2,0,6,5,99,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,1,0,2,42,55,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
4,6,8,0,14,93,680,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
3,5,8,0,10,38,240,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,2,0,5,135,186,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,3,149,0,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,1,1,2,76,45,1,30032,49422,47222,59912,95.0,13.6,0.0,3624,99004,1122,919,124282,19768.8,2,0.010116952
2,2,3,0,6,17,140,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,17,25,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,2,0,4,4,35,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,202,50,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,4,24,65,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,2,2,0,4,39,100,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,2,2,0,4,63,129,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,4,3,0,8,3,450,1,30305,23394,22999,21380,100.4,6.4,0.0,3635,549848,2733,1237,789677,9357.6,26,0.277849021
1,1,1,0,4,21,95,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,1,0,3,424,69,0,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,2,2,0,4,10,45,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,3,94,75,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,5,8,85,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,2,2,0,6,8,91,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,1,0,2,5,37,1,30315,34193,33857,40288,96.4,11.3,0.0,3022,101446,1177,824,156424,13677.2,15,0.10967157
1,1,1,0,2,25,50,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
2,2,3,0,6,41,179,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,2,0,4,7,170,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,162,48,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,1,0,2,25,74,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,4,9,85,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
2,2,2,0,6,10,131,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,81,46,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,39,79,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
2,3,6,0,10,154,151,0,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,3,4,0,6,63,107,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,2,0,4,27,60,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,97,67,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,2,9,32,1,30315,34193,33857,40288,96.4,11.3,0.0,3022,101446,1177,824,156424,13677.2,15,0.10967157
1,1,1,0,2,49,44,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,2,0,3,185,55,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
3,4,5,0,10,19,795,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,28,75,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,3,0,4,23,123,0,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,2,154,67,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
2,3,3,0,6,21,60,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,2,0,2,120,42,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,2,0,4,63,135,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,2,0,5,4,79,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,1,0,4,42,160,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,3,4,0,6,13,168,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,12,130,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,4,0,6,203,79,0,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,2,0,4,28,69,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,2,2,0,4,27,105,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,2,2,0,4,24,69,0,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,3,3,0,6,30,189,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,8,54,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,3,4,0,8,18,110,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,2,0,2,20,70,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
3,5,12,0,16,3,406,0,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,3,8,69,0,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,49,58,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,4,90,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,13,59,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,1,1,0,3,41,165,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,2,0,4,11,100,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
2,2,2,0,4,4,215,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,2,3,0,8,60,112,0,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,3,0,6,25,100,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,26,66,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,145,79,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,14,36,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,2,3,0,6,9,69,0,30318,49983,49736,53229,97.5,20.4,0.2,2454,195566,1626,1053,192009,19993.2,18,0.09003061
1,1,3,0,4,27,79,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
2,3,4,0,8,11,212,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,9,129,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,2,3,0,6,6,147,0,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,106,120,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,1,5,60,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,35,79,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,4,38,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,4,0,7,8,175,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,1,0,2,251,49,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
3,4,5,0,8,67,425,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,3,5,75,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,15,65,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,4,32,45,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,4,50,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,2,14,39,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,3,4,0,8,18,235,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,3,0,4,5,52,0,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,2,0,2,9,100,0,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,1,1,0,4,6,89,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
2,1,1,0,3,88,71,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,2,2,0,6,30,170,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,2,2,0,4,10,140,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,2,2,0,6,9,154,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,2,25,65,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,3,3,0,6,11,275,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,34,32,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,2,2,0,6,9,179,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,3,27,75,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,4,79,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,5,3,20,89,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,2,0,4,42,99,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,16,71,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,2,0,4,36,100,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
2,2,2,0,4,17,150,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,2,2,0,4,19,145,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,3,4,0,5,58,153,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,1,0,2,9,50,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,2,0,3,7,79,0,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,79,135,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,2,2,0,5,9,115,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
